cambio
3.1168000000000005
3.1594
3.1380000000000003
3.1553999999999998
3.1222499999999997
3.1406
3.1188
3.088
3.0414000000000003
3.0233999999999996
3.0252000000000003
3.054
3.0512
3.0324
2.9885999999999995
2.9566
2.9351999999999996
2.90425
2.8952
2.8756
2.8584000000000005
2.8356000000000003
2.84725
2.8676
2.8674000000000004
2.8305000000000002
2.8196
2.7775000000000003
2.7466000000000004
2.7237999999999998
2.7564
2.7407999999999997
2.69625
2.67525
2.7032
2.7052
2.7072
2.6692
2.6106000000000003
2.6093333333333333
2.5766
2.6041999999999996
2.6378
2.7022000000000004
2.7436
2.7287500000000002
2.685
2.61
2.5838
2.5702499999999997
2.5314
2.4798
2.464
2.4616
2.41275
2.4128
2.4692
2.4226
2.3856
2.3576
2.3782
2.3427999999999995
2.3560000000000003
2.4278
2.3268
2.3246
2.3744
2.407
2.364
2.3235
2.3145999999999995
2.2826
2.2378
2.2601999999999998
2.244
2.2488
2.2716
2.2329999999999997
2.1818
2.2082499999999996
2.2376
2.2055999999999996
2.209
2.2886
2.3366
2.3362500000000006
2.3061999999999996
2.2676
2.3028
2.2392000000000003
2.218
2.1788
2.1338
2.1391999999999998
2.1133333333333333
2.1593999999999998
2.1233999999999997
2.1582
2.1896
2.1376
2.1420000000000003
2.122
2.1102
2.06525
2.0872
2.1818
2.3032000000000004
2.2876
2.2561999999999998
2.2800000000000002
2.2410000000000005
2.2054
2.1812
2.1996
2.1933999999999996
2.19
2.1818
2.1712
2.1458000000000004
2.1466000000000003
2.1399999999999997
2.14175
2.1634
2.1805999999999996
2.1884
2.1632
2.1510000000000002
2.1364
2.1412
2.14425
2.1426000000000003
2.158
2.1656000000000004
2.1759999999999997
2.149
2.1462
2.1546
2.142
2.14175
2.1472
2.1364
2.134
2.1194
2.0949999999999998
2.1
2.0826666666666664
2.1152
2.1142000000000003
2.0944
2.0678
2.0594
2.03775
2.0292000000000003
2.0324
2.0302
2.0305
2.0205999999999995
1.9713999999999998
1.9512
1.9332
1.94625
1.9344000000000001
1.92
1.9398
1.9105999999999999
1.8838000000000001
1.8602
1.8783999999999998
1.8847999999999998
1.9154
2.0152
2.0008
1.9713999999999998
1.9545
1.9170000000000003
1.8831999999999998
1.8509999999999998
1.8206
1.808
1.8085999999999998
1.7974
1.74825
1.7432000000000003
1.7562499999999999
1.7777999999999998
1.8082
1.7869999999999997
1.7754
1.8054
1.7693333333333332
1.7596666666666667
1.7594
1.7662
1.8028
1.77
1.76
1.7508
1.7224
1.6842000000000001
1.6785999999999999
1.6944
1.716
1.737
1.7302
1.6924
1.6722000000000001
1.664
1.6767500000000002
1.6771999999999998
1.6564
1.6545
1.65
1.6301999999999999
1.6371999999999995
1.61
1.6009999999999998
1.6047999999999998
1.6068000000000002
1.5934000000000001
1.579
1.5666000000000002
1.5828
1.624
1.6245999999999998
1.6301999999999999
1.6847999999999999
1.7778000000000003
1.8524
1.8294000000000001
1.9707999999999999
2.2588
2.1374
2.274
2.1658
2.1518
2.2714
2.3702
2.3026
2.44
2.4222
2.3642
2.3823333333333334
2.3616666666666664
2.2512
2.337
2.3449999999999998
2.3047999999999997
2.2979999999999996
2.2725999999999997
2.339
2.3633333333333333
2.3964
2.335
2.2648
2.2534
2.2741999999999996
2.2030000000000003
2.1857999999999995
2.2139999999999995
2.195
2.1128
2.0854
2.0402
2.0074
1.9478000000000002
1.9445
1.966
1.9752000000000003
1.9522
1.991
1.9484000000000001
1.9
1.8800000000000001
1.8259999999999998
1.8422
1.8463999999999998
1.862
1.877
1.82775
1.8069999999999997
1.8006
1.7846
1.749
1.70975
1.7235999999999998
1.7442
1.7285000000000001
1.72
1.7224
1.7364000000000002
1.7264
1.7543999999999997
1.7635999999999998
1.774333333333333
1.7423333333333335
1.733
1.7561999999999998
1.7892
1.8536000000000001
1.861
1.8519999999999999
1.8176666666666668
1.8195999999999999
1.7896
1.7742
1.7757999999999998
1.8024
1.78575
1.7688000000000001
1.7548000000000001
1.758
1.746
1.7982
1.7830000000000001
1.8384
1.8445999999999998
1.83575
1.8417999999999999
1.7906
1.783
1.7936
1.7698
1.7673999999999999
1.7730000000000001
1.7642
1.7566
1.7646000000000002
1.7558
1.7628
1.7456
1.7235
1.716
1.719
1.6990000000000003
1.6789999999999998
1.66125
1.6852
1.7079999999999997
1.69025
1.7088
1.72425
1.7269999999999999
1.7066
1.6950000000000003
1.7012
1.6985
1.68075
1.6718
1.6814
1.6754000000000002
1.6756
1.6704
1.6692
1.6676000000000002
1.6687999999999998
1.6568
1.6613333333333333
1.6718
1.6618
1.6376000000000002
1.598
1.5846
1.579
1.5728000000000002
1.6024
1.6202
1.6195999999999997
1.6206
1.5846
1.5859999999999999
1.5954000000000002
1.59425
1.573
1.5614
1.578
1.5631999999999997
1.552
1.572
1.6136
1.5928
1.6056000000000001
1.6039999999999999
1.66275
1.7172
1.8321999999999998
1.8402
1.8336
1.75275
1.7744
1.7323999999999997
1.726
1.7526
1.775
1.8496
1.8210000000000002
1.7992000000000001
1.8578000000000003
1.8556000000000001
1.8657499999999998
1.8442
1.8039999999999998
1.7706
1.7496000000000003
1.7332
1.7228
1.7188000000000003
1.7076666666666664
1.7142
1.7634
1.8039999999999998
1.8155999999999999
1.8218
1.8295
1.8299999999999996
1.8661999999999999
1.8836
1.9155
1.9438000000000002
2.0014
2.04
2.0098
2.03125
2.0566
2.0484
2.0632
2.0186
2.0363999999999995
2.0256000000000003
2.0336
2.0416
2.0221999999999998
2.021
2.0206000000000004
2.04
2.0355
2.0212
2.0244
2.0300000000000002
2.025
2.036
2.0314000000000005
2.0262000000000002
2.0315
2.0388
2.06825
2.0875999999999997
2.0951999999999997
2.1002
2.0804
2.0782
2.048
2.0396666666666667
2.0349999999999997
2.04
2.037
1.9904
1.9823999999999997
1.9639999999999997
1.9657999999999998
1.9784
1.9647999999999999
1.9704000000000002
1.9977999999999998
2.0149999999999997
2.0138
1.98
2.0034
2.0134000000000003
2.0077499999999997
2.0132
2.024
2.0448
2.0965
2.1310000000000002
2.1446
2.2114000000000003
2.2106
2.254
2.2634
2.2366
2.2418
2.282
2.293
2.3308
2.4076
2.3728000000000002
2.3442
2.278
2.2298
2.2258000000000004
2.2098000000000004
2.1952
2.1742
2.1868000000000003
2.209
